"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Cohesion Metric Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","Inheritance Metric Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules","Number of bugs"
"L40996","ProductImpl$Presentation$Tab$Order","org.broadleafcommerce.core.catalog.domain.ProductImpl$Presentation$Tab$Order","L40990","L103","core\broadleaf-framework\src\main\java\org\broadleafcommerce\core\catalog\domain\ProductImpl.java","820","13","827","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","8","8","6","0","6","0","0","6","0","0","0","0","6","0","0","8","8","6","0","6","0","0","6","0","0","0","0","6","0","0","0","0","8","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","5","0","0","0","0","0","0"
"L41002","ProductImpl$Presentation$Group$Name","org.broadleafcommerce.core.catalog.domain.ProductImpl$Presentation$Group$Name","L41000","L103","core\broadleaf-framework\src\main\java\org\broadleafcommerce\core\catalog\domain\ProductImpl.java","831","13","840","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","10","10","8","0","8","0","0","8","0","0","0","0","8","0","0","10","10","8","0","8","0","0","8","0","0","0","0","8","0","0","0","0","8","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","5","0","0","0","0","0","0"
"L41007","ProductImpl$Presentation$Group$Order","org.broadleafcommerce.core.catalog.domain.ProductImpl$Presentation$Group$Order","L41000","L103","core\broadleaf-framework\src\main\java\org\broadleafcommerce\core\catalog\domain\ProductImpl.java","842","13","850","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","9","9","7","0","7","0","0","7","0","0","0","0","7","0","0","9","9","7","0","7","0","0","7","0","0","0","0","7","0","0","0","0","8","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","5","0","0","0","0","0","0"
"L42856","CheckoutTest$1","org.broadleafcommerce.core.checkout.service.CheckoutTest$1","L42839","L103","integration\src\test\java\org\broadleafcommerce\core\checkout\service\CheckoutTest.java","221","64","306","10","0.880734","6","6","6","0.837209","0.852459","72","52","0","0","0","16","3","0","0","0","16","0","0.102941","7","0","0","17","0.102941","7","2","2","0","0","1","61","86","2","8","2","8","16","0","16","8","16","9","0","16","8","61","86","2","8","2","8","16","0","16","8","16","9","0","16","8","0","0","99","0","0","0","0","0","0","75","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"L42988","LegacyCheckoutTest$1","org.broadleafcommerce.core.checkout.service.legacy.LegacyCheckoutTest$1","L42980","L103","integration\src\test\java\org\broadleafcommerce\core\checkout\service\legacy\LegacyCheckoutTest.java","220","64","305","10","0.990826","6","7","7","0.94186","0.967213","81","59","0","0","0","16","3","0","0","0","16","0","0.102941","7","0","0","17","0.102941","7","2","2","0","0","1","61","86","2","8","2","8","16","0","16","8","16","9","0","16","8","61","86","2","8","2","8","16","0","16","8","16","9","0","16","8","0","0","109","0","0","0","0","0","0","85","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"L44573","OfferImpl$Presentation$Tab","org.broadleafcommerce.core.offer.domain.OfferImpl$Presentation$Tab","L44571","L103","core\broadleaf-framework\src\main\java\org\broadleafcommerce\core\offer\domain\OfferImpl.java","828","9","840","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","10","13","4","0","4","0","0","4","0","0","0","0","4","0","0","0","0","19","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","10","0","0","0","0","0","0"
"L44579","OfferImpl$Presentation$Group","org.broadleafcommerce.core.offer.domain.OfferImpl$Presentation$Group","L44571","L103","core\broadleaf-framework\src\main\java\org\broadleafcommerce\core\offer\domain\OfferImpl.java","842","9","860","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","18","19","12","0","12","0","0","12","0","0","0","0","12","0","0","0","0","22","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","13","0","0","0","0","0","0"
"L45092","AbstractPromotionRounding","org.broadleafcommerce.core.offer.service.discount.domain.AbstractPromotionRounding","L45064","L103","core\broadleaf-framework\src\main\java\org\broadleafcommerce\core\offer\service\discount\domain\AbstractPromotionRounding.java","22","1","65","2","0","0","0","0","0","0","0","0","1","0","0","5","1","3","1","0","5","0.5","0.405405","15","15","3","3","0.405405","15","1","1","3","3","1","22","44","3","2","3","2","5","0","5","2","5","5","0","5","2","22","44","3","2","3","2","5","0","5","2","5","5","0","5","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45128","PromotableCandidateFulfillmentGroupOfferImpl","org.broadleafcommerce.core.offer.service.discount.domain.PromotableCandidateFulfillmentGroupOfferImpl","L45064","L103","core\broadleaf-framework\src\main\java\org\broadleafcommerce\core\offer\service\discount\domain\PromotableCandidateFulfillmentGroupOfferImpl.java","29","1","108","2","0","0","0","0","0","0","0","0","1","4","2","18","10","1","1","15","25","0","0","0","0","0","10","0","0","1","1","0","0","1","67","80","4","7","4","7","10","0","9","1","10","29","0","9","1","67","80","4","7","4","7","10","0","9","1","10","29","0","9","1","0","0","25","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0"
"L44942","PromotableCandidateItemOfferImpl","org.broadleafcommerce.core.offer.service.discount.domain.PromotableCandidateItemOfferImpl","L45064","L103","core\broadleaf-framework\src\main\java\org\broadleafcommerce\core\offer\service\discount\domain\PromotableCandidateItemOfferImpl.java","29","1","200","2","0","0","0","0","0","0","0","0","2","2","2","30","11","3","3","14","35","0.0909091","0.0785714","11","8","2","20","0.0785714","11","2","4","0","0","3","129","172","11","11","8","8","21","0","21","4","27","49","0","27","6","129","172","11","11","8","8","21","0","21","4","27","49","0","27","6","0","0","48","6","2","0","0","0","0","0","0","1","0","0","0","1","0","1","41","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0","0","6","0","0","1"
"L45267","PromotableCandidateOrderOfferImpl","org.broadleafcommerce.core.offer.service.discount.domain.PromotableCandidateOrderOfferImpl","L45064","L103","core\broadleaf-framework\src\main\java\org\broadleafcommerce\core\offer\service\discount\domain\PromotableCandidateOrderOfferImpl.java","30","1","119","2","0","0","0","0","0","0","0","0","1","3","1","18","9","1","2","13","24","0.0909091","0.118421","9","9","1","10","0.118421","9","1","1","0","0","1","67","90","5","6","5","6","11","0","10","0","11","28","0","10","0","67","90","5","6","5","6","11","0","10","0","11","28","0","10","0","0","1","24","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0"
"L45355","PromotableFulfillmentGroupAdjustmentImpl","org.broadleafcommerce.core.offer.service.discount.domain.PromotableFulfillmentGroupAdjustmentImpl","L45064","L103","core\broadleaf-framework\src\main\java\org\broadleafcommerce\core\offer\service\discount\domain\PromotableFulfillmentGroupAdjustmentImpl.java","27","1","154","2","0","0","0","0","0","0","0","0","1","2","2","23","12","1","1","18","32","0","0.0485437","5","5","0","13","0.0485437","5","2","4","0","0","3","98","128","10","9","7","7","14","0","12","0","19","42","0","17","2","98","128","10","9","7","7","14","0","12","0","19","42","0","17","2","0","1","34","0","1","0","0","0","0","0","0","0","0","0","0","2","0","2","29","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"L45395","PromotableFulfillmentGroupImpl","org.broadleafcommerce.core.offer.service.discount.domain.PromotableFulfillmentGroupImpl","L45064","L103","core\broadleaf-framework\src\main\java\org\broadleafcommerce\core\offer\service\discount\domain\PromotableFulfillmentGroupImpl.java","31","1","250","2","0.0970395","1","5","1","0.0681818","0.0837989","15","15","1","6","6","48","12","1","1","22","41","0.0714286","0.0628272","12","12","1","13","0.0628272","12","1","1","0","0","1","179","220","8","5","8","5","19","1","13","0","19","83","1","13","0","179","220","8","5","8","5","19","1","13","0","19","83","1","13","0","0","0","57","1","8","0","0","0","0","8","0","0","0","4","0","1","0","8","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0"
"L44931","PromotableItemFactoryImpl","org.broadleafcommerce.core.offer.service.discount.domain.PromotableItemFactoryImpl","L45064","L103","core\broadleaf-framework\src\main\java\org\broadleafcommerce\core\offer\service\discount\domain\PromotableItemFactoryImpl.java","26","1","100","2","0","0","0","0","0","0","0","0","12","0","0","12","26","7","0","12","24","0","0","0","0","0","13","0","0","1","1","0","0","1","63","75","0","0","0","0","12","0","12","0","12","12","0","12","0","63","75","0","0","0","0","12","0","12","0","12","12","0","12","0","0","0","29","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45584","PromotableOfferUtility","org.broadleafcommerce.core.offer.service.discount.domain.PromotableOfferUtility","L45064","L103","core\broadleaf-framework\src\main\java\org\broadleafcommerce\core\offer\service\discount\domain\PromotableOfferUtility.java","38","1","107","2","0","0","0","0","0","0","0","0","2","4","4","13","9","3","3","19","21","0.333333","0.114754","7","6","1","2","0.114754","7","0","0","0","0","0","54","70","0","0","0","0","2","0","2","0","2","34","0","2","0","54","70","0","0","0","0","2","0","2","0","2","34","0","2","0","0","0","11","0","1","0","0","0","0","0","0","1","0","2","0","1","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45537","PromotableOrderAdjustmentImpl","org.broadleafcommerce.core.offer.service.discount.domain.PromotableOrderAdjustmentImpl","L45064","L103","core\broadleaf-framework\src\main\java\org\broadleafcommerce\core\offer\service\discount\domain\PromotableOrderAdjustmentImpl.java","26","1","147","2","0","0","0","0","0","0","0","0","1","3","2","20","6","1","2","14","27","0.230769","0.227723","23","22","3","10","0.227723","23","1","1","0","0","1","78","122","8","5","8","5","13","0","12","2","13","32","0","12","2","78","122","8","5","8","5","13","0","12","2","13","32","0","12","2","0","1","23","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"L44926","PromotableOrderImpl","org.broadleafcommerce.core.offer.service.discount.domain.PromotableOrderImpl","L45064","L103","core\broadleaf-framework\src\main\java\org\broadleafcommerce\core\offer\service\discount\domain\PromotableOrderImpl.java","34","1","340","2","0","0","0","0","0","0","0","0","1","6","6","72","17","4","4","35","69","0.0333333","0.03125","8","5","1","29","0.03125","8","1","1","0","0","1","248","307","9","8","9","8","34","0","29","3","34","111","0","29","3","248","307","9","8","9","8","34","0","29","3","34","111","0","29","3","0","1","79","2","7","0","0","0","0","0","0","0","0","4","0","1","0","8","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","7","0","0","0","0","0","0"
"L44948","PromotableOrderItemImpl","org.broadleafcommerce.core.offer.service.discount.domain.PromotableOrderItemImpl","L45064","L103","core\broadleaf-framework\src\main\java\org\broadleafcommerce\core\offer\service\discount\domain\PromotableOrderItemImpl.java","34","1","239","2","0","0","0","0","0","0","0","0","1","3","3","40","13","3","3","26","50","0.0434783","0.0285714","5","4","1","22","0.0285714","5","1","1","0","0","1","170","206","7","10","7","10","24","0","22","0","24","78","0","22","0","170","206","7","10","7","10","24","0","22","0","24","78","0","22","0","0","0","55","1","5","0","0","0","0","0","0","0","0","0","0","1","0","3","49","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0"
"L45561","PromotableOrderItemPriceDetailAdjustmentImpl","org.broadleafcommerce.core.offer.service.discount.domain.PromotableOrderItemPriceDetailAdjustmentImpl","L45064","L103","core\broadleaf-framework\src\main\java\org\broadleafcommerce\core\offer\service\discount\domain\PromotableOrderItemPriceDetailAdjustmentImpl.java","26","1","162","2","0","0","0","0","0","0","0","0","1","1","1","21","12","2","2","16","31","0","0.0603448","7","5","0","15","0.0603448","7","2","4","0","0","3","109","137","11","10","8","7","15","0","14","0","21","48","0","20","2","109","137","11","10","8","7","15","0","14","0","21","48","0","20","2","0","1","35","0","1","0","0","0","0","0","0","0","0","0","0","1","0","2","31","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"L44963","PromotableOrderItemPriceDetailImpl","org.broadleafcommerce.core.offer.service.discount.domain.PromotableOrderItemPriceDetailImpl","L45064","L103","core\broadleaf-framework\src\main\java\org\broadleafcommerce\core\offer\service\discount\domain\PromotableOrderItemPriceDetailImpl.java","33","1","552","2","0.333333","5","35","9","0.255769","0.282555","133","115","1","3","3","111","10","3","3","52","91","0.0625","0.0935412","42","16","2","30","0.0935412","42","1","1","0","0","1","407","520","8","8","8","8","39","0","31","2","39","214","0","31","2","407","520","8","8","8","8","39","0","31","2","39","214","0","31","2","0","0","142","1","12","0","0","0","0","57","0","0","0","1","0","3","0","10","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","6","0","0","0","0","0","0"
"L46679","OfferServiceImpl$1","org.broadleafcommerce.core.offer.service.OfferServiceImpl$1","L46674","L103","core\broadleaf-framework\src\main\java\org\broadleafcommerce\core\offer\service\OfferServiceImpl.java","353","70","359","10","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L47578","FulfillmentGroupOfferProcessorTest$CandidateFulfillmentGroupOfferAnswer","org.broadleafcommerce.core.offer.service.processor.FulfillmentGroupOfferProcessorTest$CandidateFulfillmentGroupOfferAnswer","L47446","L103","core\broadleaf-framework\src\test\java\org\broadleafcommerce\core\offer\service\processor\FulfillmentGroupOfferProcessorTest.java","402","5","409","6","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","6","8","0","0","0","0","1","0","1","0","1","1","0","1","0","6","8","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L47582","FulfillmentGroupOfferProcessorTest$FulfillmentGroupAdjustmentAnswer","org.broadleafcommerce.core.offer.service.processor.FulfillmentGroupOfferProcessorTest$FulfillmentGroupAdjustmentAnswer","L47446","L103","core\broadleaf-framework\src\test\java\org\broadleafcommerce\core\offer\service\processor\FulfillmentGroupOfferProcessorTest.java","411","5","418","6","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","6","8","0","0","0","0","1","0","1","0","1","1","0","1","0","6","8","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L47586","FulfillmentGroupOfferProcessorTest$CandidateItemOfferAnswer","org.broadleafcommerce.core.offer.service.processor.FulfillmentGroupOfferProcessorTest$CandidateItemOfferAnswer","L47446","L103","core\broadleaf-framework\src\test\java\org\broadleafcommerce\core\offer\service\processor\FulfillmentGroupOfferProcessorTest.java","420","5","427","6","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","6","8","0","0","0","0","1","0","1","0","1","1","0","1","0","6","8","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
